       0.000000      -0.026154      -0.072146      -0.120006      -0.155883      -0.181965      -0.201923      -0.216804      -0.213230      -0.105374       0.211000
       0.990723       0.996508       1.004905       1.012316       1.016218       1.018190       1.019852       1.022719       1.026424       1.010551       0.949455
       1.994506       1.986425       1.970616       1.951398       1.932719       1.916906       1.905707       1.902387       1.914634       1.959443       2.056016
       3.000129       2.972150       2.922072       2.866679       2.819685       2.782662       2.755684       2.742328       2.760227       2.886727       3.214229
       3.996371       3.982232       3.956359       3.927600       3.903182       3.883937       3.869826       3.862669       3.872028       3.937834       4.107639
       4.972013       5.045222       5.170565       5.303599       5.409277       5.489209       5.548175       5.583539       5.558862       5.258192       4.419790
