  147223.332669		  146038.307565		   81968.566923		   45628.874092		   23187.388590		    8443.898652		   -1725.990739		   -9031.194774		  -14467.861165		  -18617.850552		  -20119.515860		
  148408.357773		  146038.307565		   81968.566923		   45628.874092		   23187.388590		    8443.898652		   -1725.990739		   -9031.194774		  -14467.861165		  -18617.850552		  -21621.181169		
  150627.156733		  146763.787621		   82555.100642		   45842.197880		   23256.407468		    8472.314062		   -1697.944394		   -8988.235130		  -14437.301581		  -18857.127893		  -23674.011800		
  147448.208308		  144935.786310		   81081.993587		   45027.078687		   22820.840465		    8240.409624		   -1809.719432		   -9004.993202		  -14319.898639		  -18370.754564		  -21558.049423		
  144996.924165		  143160.236943		   79698.795506		   44285.807054		   22435.964247		    8038.829688		   -1907.963701		   -9022.682494		  -14218.147407		  -17970.402755		  -20323.931829		
  144078.580554		  143160.236943		   79698.795506		   44285.807054		   22435.964247		    8038.829688		   -1907.963701		   -9022.682494		  -14218.147407		  -17970.402755		  -19147.167292		
