160 80
2.7824537183e-04		-1.2922428140e-05		1.4681350614e-05
2.6397696018e-04		-1.7801086875e-05		1.3325756048e-05
2.4436758389e-04		-1.9011950582e-05		1.0521158845e-05
2.2689703955e-04		-1.7617411899e-05		1.1983824480e-06
2.0784244032e-04		-1.8826276271e-05		3.7263627799e-06
1.9025300264e-04		-1.7413794434e-05		-3.1855084056e-06
1.7243119324e-04		-1.6327066917e-05		-1.6342210969e-06
1.5734566286e-04		-1.5316528805e-05		-5.1394749726e-06
1.4233187529e-04		-1.2931077444e-05		-1.2453799638e-06
1.3096631691e-04		-9.2777488242e-06		-2.5289943107e-06
1.2303286067e-04		-7.8195432400e-06		-3.2127229695e-06
1.1611330810e-04		-4.9167340883e-06		-2.8132357072e-06
1.1348223431e-04		-2.3963016469e-06		-8.0126096131e-06
1.1088999954e-04		-1.0236016170e-07		-7.6774162311e-07
1.1365223816e-04		3.7241550681e-06		-4.7585510142e-06
1.1836587296e-04		6.3005473293e-06		-3.6176335571e-06
1.2551777209e-04		7.8408300516e-06		-3.0347042637e-06
1.3363354402e-04		9.4067589658e-06		1.8329094007e-07
1.4533796981e-04		1.3235855145e-05		1.3228614196e-06
1.6034505153e-04		1.3857033677e-05		-4.1241063041e-06
1.7355626144e-04		1.4576259741e-05		3.9922315016e-06
1.8970849702e-04		1.7724039683e-05		1.0462840487e-05
2.0798799326e-04		1.6708815504e-05		6.2106410473e-06
2.2391048543e-04		1.5531870660e-05		1.4941271700e-05
2.3926536310e-04		1.6693877735e-05		2.4810650624e-05
2.5522315003e-04		1.5056364237e-05		3.3129949110e-05
2.7031539184e-04		1.3606097448e-05		3.2690270943e-05
2.8316134754e-04		9.4865743386e-06		2.5564772128e-05
2.8717878430e-04		1.9935673744e-06		3.8533116903e-05
2.8868295147e-04		6.0378819457e-08		3.9071455610e-05
2.8708614835e-04		-2.2350826528e-06		3.8545798859e-05
2.8388021394e-04		-6.9218584613e-06		2.4256476256e-05
2.7344856970e-04		-1.1695809400e-05		2.9322397798e-05
2.6032981228e-04		-1.0789523811e-05		3.9242271780e-05
2.5166578853e-04		-1.2735387120e-05		1.9330099908e-05
2.3485706098e-04		-1.4665029047e-05		3.2663479647e-05
2.2195830109e-04		-1.1382152216e-05		2.9014559639e-05
2.1206938795e-04		-1.3374435137e-05		1.2909529267e-05
1.9689927792e-04		-1.2654880645e-05		2.4154063968e-05
1.8626178393e-04		-1.0300309599e-05		1.6459407096e-05
1.7678300542e-04		-8.3404952003e-06		1.5211081970e-05
1.6982223772e-04		-6.3045448809e-06		6.3752368498e-06
1.6387845706e-04		-6.3755529069e-06		4.6520395222e-06
1.5685931467e-04		-4.6906463990e-06		1.0646145086e-05
1.5484674875e-04		-1.3622643699e-06		5.5428590273e-06
1.5341920829e-04		-1.2215456606e-06		1.1386428785e-05
1.5112475792e-04		-6.0433114073e-06		5.6565578399e-06
1.4239758882e-04		-8.6260836266e-06		1.1434358612e-05
1.3353891389e-04		-9.3792175862e-06		1.1373219223e-05
1.2280364729e-04		-1.1629196135e-05		1.5291753018e-05
1.1065773469e-04		-1.1993045896e-05		1.6503201857e-05
1.0024289703e-04		-1.0952518190e-05		8.7633565691e-06
8.8587287776e-05		-1.1167963284e-05		1.4894832850e-05
7.7254699162e-05		-1.1200323590e-05		1.4555517332e-05
6.7028197197e-05		-9.1732383693e-06		1.3931120821e-05
5.9003118983e-05		-7.5644886657e-06		1.1113152183e-05
5.1892202089e-05		-6.9825903798e-06		1.1044597888e-05
4.5185933301e-05		-5.7749203542e-06		1.2032938134e-05
4.0240679657e-05		-3.4769119454e-06		1.3252823701e-05
3.8041899696e-05		-2.1820843232e-06		1.1013794840e-05
3.5775574897e-05		-1.7302993723e-06		1.1133565225e-05
3.5104727220e-05		5.4045497962e-07		1.0848381129e-05
3.7247040213e-05		2.8245664231e-06		8.9393057301e-06
4.0437556183e-05		4.0359970620e-06		1.1481446235e-05
4.5094737462e-05		6.3384106760e-06		1.4356100774e-05
5.3369852530e-05		9.3245695804e-06		1.2884387312e-05
6.4154684307e-05		1.1225315600e-05		1.0728915790e-05
7.5678507691e-05		1.3656677867e-05		1.7032570223e-05
9.1889591382e-05		1.6601128801e-05		1.2234624229e-05
1.0867480410e-04		1.8889720723e-05		2.0860221948e-05
1.2868256210e-04		1.9654175891e-05		1.8634420844e-05
