140 70
1.0469280613e-08		1.6042050477e-10		-3.3078068440e-13
1.0500651566e-08		-6.9748042628e-12		-2.3468612829e-13
1.0490232016e-08		-6.9748042628e-12		-4.9631447212e-13
1.0510751427e-08		3.4874021305e-11		1.9877025546e-12
1.0433640987e-08		-1.3252128097e-10		2.5754318979e-11
1.0106164230e-08		3.4505272633e-09		5.2131465902e-09
2.0637437711e-08		1.7174250771e-08		-6.2672589324e-09
4.7270965685e-08		4.9584414626e-08		9.1388473196e-09
1.3793373337e-07		1.9280165145e-07		7.8755117897e-08
5.4015844728e-07		6.4829640192e-07		8.4627954447e-08
1.5683199290e-06		1.6644008025e-06		6.1903950568e-07
4.1746881953e-06		3.8136774625e-06		1.2626365956e-06
9.6905409287e-06		7.0093443028e-06		1.0750657588e-06
1.8315225988e-05		1.0236263638e-05		1.1189212950e-06
3.0353039441e-05		1.3833628239e-05		5.4841908555e-07
4.5941202970e-05		1.6298506566e-05		1.8721685365e-06
6.2255262051e-05		1.6439588222e-05		2.3079269711e-06
7.8735150040e-05		1.3421074161e-05		-6.2633816068e-07
8.7439804350e-05		4.8281833425e-06		3.0348967539e-06
8.6839166502e-05		-6.2493157184e-06		4.0049951703e-06
7.4911182236e-05		-1.7237149065e-05		2.8012685407e-06
5.4627225966e-05		-2.1936389876e-05		9.9613550793e-07
3.3397506427e-05		-1.8820174521e-05		4.6190888340e-07
1.7477337792e-05		-1.3021337930e-05		-1.5893555265e-06
7.1243790655e-06		-6.9605570872e-06		1.1053235125e-06
2.6106337483e-06		-2.7314964405e-06		-1.2795290838e-07
9.0961413212e-07		-1.0507526060e-06		-2.5641788689e-07
2.4385134229e-07		-3.3202172667e-07		-4.8421200486e-09
7.5198263440e-08		-7.9561992290e-08		-5.4149408294e-09
3.3626683264e-08		-2.2934735945e-08		-2.0652477629e-08
1.9043346281e-08		-1.0511582044e-08		-1.2297413606e-08
1.1130896975e-08		-3.8578591428e-09		-2.5544081778e-15
1.0393819331e-08		2.4813396012e-10		-3.6200260835e-14
1.0512425741e-08		-8.9992858474e-11		-3.9749626669e-14
1.0528778687e-08		1.1183747379e-10		1.4741461147e-13
1.0344638636e-08		-3.5735703672e-10		1.4969504089e-13
